Customer ID,Total_Sales,Total_Profit,Total_Quantity,Total_Orders,Average_Order_Value,Profit_Margin,Customer_Segment
CUST1684,15878.03,3533.06,15,6,2646.3383333333336,22.251249052936668,High Value
CUST1685,14008.19,2799.9300000000003,8,7,2001.17,19.9878071328273,Medium Value
CUST1686,20924.37,4013.7099999999996,9,3,6974.79,19.18198731909252,High Value
CUST1687,10552.789999999999,2330.12,7,4,2638.1974999999998,22.0806061714485,Medium Value
CUST1688,5374.0,1358.6100000000001,8,5,1074.8,25.281168589505025,Low Value
CUST1689,4073.24,1211.71,4,3,1357.7466666666667,29.748062967072897,Very Low Value
CUST1690,17458.64,4109.33,11,4,4364.66,23.537514949618068,High Value
CUST1691,8908.45,2031.05,7,6,1484.7416666666668,22.799140142224513,Low Value
CUST1692,5157.59,1479.13,10,4,1289.3975,28.678704588771115,Low Value
CUST1693,5799.0,1346.95,8,5,1159.8,23.227280565614763,Low Value
CUST1694,20263.18,3796.5,8,4,5065.795,18.73595358675193,High Value
CUST1695,9753.96,2254.11,5,4,2438.49,23.10969083326157,Medium Value
CUST1696,5130.81,1282.04,9,4,1282.7025,24.987087808747543,Low Value
CUST1697,14253.87,4037.5,11,5,2850.7740000000003,28.325640685652388,Medium Value
CUST1698,17035.27,3851.71,17,6,2839.2116666666666,22.610208115280823,High Value
CUST1699,17317.4,3104.67,10,4,4329.35,17.928037696189957,High Value
CUST1700,3030.08,502.88,2,2,1515.04,16.596261484845286,Very Low Value
CUST1701,1523.94,519.76,2,2,761.97,34.106329645524106,Very Low Value
CUST1702,18209.03,4374.25,14,12,1517.4191666666666,24.022421842349647,High Value
CUST1703,12549.150000000001,2784.95,6,6,2091.525,22.19233972022009,Medium Value
CUST1704,20277.760000000002,3444.06,12,6,3379.626666666667,16.98442036990279,High Value
CUST1705,1203.46,408.21,1,1,1203.46,33.9196982035132,Very Low Value
CUST1706,7894.6900000000005,1745.9499999999998,9,4,1973.6725000000001,22.11549788528745,Low Value
CUST1707,14665.46,3792.67,8,3,4888.486666666667,25.861241311216972,High Value
CUST1708,4504.66,1148.59,6,3,1501.5533333333333,25.497817815329014,Very Low Value
CUST1709,6532.98,1597.59,10,3,2177.66,24.454230687986186,Low Value
CUST1710,16704.97,4627.35,19,8,2088.12125,27.70043885143164,High Value
CUST1711,4697.05,1095.0,6,3,1565.6833333333334,23.31250465717844,Very Low Value
CUST1712,11615.19,2557.58,8,4,2903.7975,22.019269594384593,Medium Value
CUST1713,6880.67,1433.71,3,3,2293.556666666667,20.836778976465954,Low Value
CUST1714,11704.08,2482.11,7,4,2926.02,21.207220046342815,Medium Value
CUST1715,6545.11,1622.23,7,4,1636.2775,24.785374118998764,Low Value
CUST1716,4252.879999999999,961.35,4,3,1417.6266666666663,22.60468200372454,Very Low Value
CUST1717,25005.489999999998,5450.17,15,7,3572.212857142857,21.795893621760666,High Value
CUST1718,7184.47,1584.44,7,6,1197.4116666666666,22.053679672961263,Low Value
CUST1719,5310.52,1252.75,4,4,1327.63,23.58996859064649,Low Value
CUST1720,392.19,120.67,1,1,392.19,30.768250082867997,Very Low Value
CUST1721,31098.03,5687.63,14,5,6219.606,18.2893578789396,High Value
CUST1722,2405.7200000000003,654.04,4,2,1202.8600000000001,27.18687129009194,Very Low Value
CUST1723,5927.19,1704.87,7,3,1975.7299999999998,28.763545626173613,Low Value
CUST1724,3144.79,646.5699999999999,2,2,1572.395,20.560037395183777,Very Low Value
CUST1725,10866.88,2161.64,12,5,2173.3759999999997,19.892002120203774,Medium Value
CUST1726,18791.809999999998,3828.38,10,7,2684.5442857142853,20.37259848838404,High Value
CUST1727,5508.47,1282.67,4,3,1836.1566666666668,23.28541319095865,Low Value
CUST1728,6163.780000000001,1353.6999999999998,5,4,1540.9450000000002,21.962172562940268,Low Value
CUST1730,10445.16,2080.36,6,3,3481.72,19.916975900799986,Medium Value
CUST1731,22200.04,3991.16,16,7,3171.434285714286,17.978165805106656,High Value
CUST1732,6816.51,2010.36,7,6,1136.085,29.49251156383545,Low Value
CUST1733,12765.7,3098.87,10,5,2553.1400000000003,24.27497121191944,Medium Value
CUST1734,12314.04,2748.48,5,3,4104.68,22.3198885174971,Medium Value
CUST1735,17667.45,3413.02,16,9,1963.0500000000002,19.318124573721732,High Value
CUST1736,10959.380000000001,2737.27,11,6,1826.5633333333335,24.976504145307487,Medium Value
CUST1737,9789.939999999999,2319.92,11,4,2447.4849999999997,23.69697873531401,Medium Value
CUST1738,18540.02,3864.33,9,5,3708.004,20.843181398941315,High Value
CUST1739,10173.92,2505.71,9,5,2034.784,24.62875666409801,Medium Value
CUST1740,6079.1,1185.03,4,3,2026.3666666666668,19.493510552548894,Low Value
CUST1741,7003.18,1474.39,7,5,1400.636,21.053150140364806,Low Value
CUST1742,5804.1900000000005,1363.67,9,3,1934.7300000000002,23.494578916265663,Low Value
CUST1743,6656.75,1681.4899999999998,5,3,2218.9166666666665,25.25992413715401,Low Value
CUST1744,14427.83,2721.52,9,6,2404.6383333333333,18.862989098152667,High Value
CUST1745,3095.38,856.94,3,2,1547.69,27.68448461901285,Very Low Value
CUST1746,10363.42,2447.7999999999997,8,5,2072.684,23.61961591829724,Medium Value
CUST1747,4171.8099999999995,1011.3100000000001,4,3,1390.6033333333332,24.24151627231346,Very Low Value
CUST1748,2628.8500000000004,804.14,2,2,1314.4250000000002,30.58904083534625,Very Low Value
CUST1749,8238.56,1731.0,8,5,1647.712,21.010953370491933,Low Value
CUST1750,6938.88,1357.59,3,2,3469.44,19.56497302158273,Low Value
CUST1751,7332.96,1690.57,6,4,1833.24,23.054400951321156,Low Value
CUST1752,18547.68,3650.8,15,6,3091.28,19.683324275596732,High Value
CUST1753,16645.91,3840.52,7,4,4161.4775,23.071853686581267,High Value
CUST1754,24581.46,6121.74,17,8,3072.6825,24.903890981251724,High Value
CUST1755,18108.39,3498.92,11,7,2586.912857142857,19.322093239653,High Value
CUST1756,18778.18,3782.85,9,5,3755.636,20.144923522939923,High Value
CUST1757,8712.73,1928.76,11,6,1452.1216666666667,22.13726352130733,Low Value
CUST1758,6179.94,1511.22,8,4,1544.985,24.453635472189053,Low Value
CUST1759,11163.039999999999,2423.58,13,9,1240.3377777777778,21.710752626524677,Medium Value
CUST1760,6439.94,972.24,4,1,6439.94,15.09703506554409,Low Value
CUST1761,10341.810000000001,1753.56,9,4,2585.4525000000003,16.956026072805436,Medium Value
CUST1762,8549.759999999998,2279.96,8,5,1709.9519999999998,26.666947376300627,Low Value
CUST1763,9585.0,1751.5500000000002,8,3,3195.0,18.273865414710485,Medium Value
CUST1764,13580.5,2211.59,7,4,3395.125,16.28504105150768,Medium Value
CUST1765,3817.4,516.83,4,1,3817.4,13.538796039188977,Very Low Value
CUST1766,10377.36,2427.17,6,5,2075.472,23.38908932522337,Medium Value
CUST1767,2866.27,594.4,3,3,955.4233333333333,20.737753247251653,Very Low Value
CUST1768,6411.57,1317.45,3,3,2137.19,20.54800930193385,Low Value
CUST1769,12140.68,3073.99,11,7,1734.3828571428571,25.31975144720065,Medium Value
CUST1770,8991.29,2348.67,10,7,1284.47,26.12161325015654,Low Value
CUST1771,11326.039999999999,2612.73,11,6,1887.6733333333332,23.068345158590294,Medium Value
CUST1772,17088.64,3289.97,12,6,2848.1066666666666,19.252380528819142,High Value
CUST1773,5917.27,924.94,3,2,2958.635,15.631194790841047,Low Value
CUST1774,8689.39,2064.89,12,7,1241.3414285714284,23.763348175188362,Low Value
CUST1775,5059.85,882.36,5,4,1264.9625,17.438461614474736,Low Value
CUST1776,12680.21,2957.58,9,5,2536.042,23.32437711993729,Medium Value
CUST1777,28564.62,5235.83,15,6,4760.7699999999995,18.329772984902306,High Value
CUST1778,4031.8,1221.03,5,3,1343.9333333333334,30.284984374224912,Very Low Value
CUST1779,15829.41,3843.44,12,8,1978.67625,24.280374315909437,High Value
CUST1780,802.78,192.04,1,1,802.78,23.92187149654949,Very Low Value
CUST1781,11836.75,2819.21,7,4,2959.1875,23.817432994698713,Medium Value
CUST1782,13930.400000000001,2983.87,11,5,2786.0800000000004,21.419844369149484,Medium Value
CUST1783,5873.64,1686.29,5,3,1957.88,28.709454443922333,Low Value
CUST1784,33055.31,5923.62,18,7,4722.187142857142,17.920328080420365,High Value
CUST1785,7761.67,1338.99,7,4,1940.4175,17.25131318388955,Low Value
CUST1786,2412.07,423.42,1,1,2412.07,17.554216917419478,Very Low Value
CUST1787,4309.75,924.92,5,3,1436.5833333333333,21.461105632577297,Very Low Value
CUST1788,9908.3,1878.5700000000002,5,2,4954.15,18.95955915747404,Medium Value
CUST1789,5890.63,1725.63,10,3,1963.5433333333333,29.294489723510047,Low Value
CUST1790,2908.86,545.0699999999999,3,3,969.62,18.738268600070125,Very Low Value
CUST1791,9525.66,1764.33,3,1,9525.66,18.52186620139707,Medium Value
CUST1792,1206.84,253.41,1,1,1206.84,20.997812468927116,Very Low Value
CUST1793,8640.380000000001,2052.6099999999997,9,4,2160.0950000000003,23.75601536043553,Low Value
CUST1794,9447.41,2153.2,8,4,2361.8525,22.791431725732238,Medium Value
CUST1795,6968.71,1672.48,6,3,2322.903333333333,23.999850761475223,Low Value
CUST1796,29433.36,5301.8099999999995,21,11,2675.76,18.01292818760753,High Value
CUST1797,14526.39,2944.03,7,4,3631.5975,20.266769651647795,High Value
CUST1798,11212.85,2083.38,8,6,1868.8083333333334,18.580289578474694,Medium Value
CUST1799,11876.89,2389.49,8,4,2969.2225,20.11881898375753,Medium Value
CUST1800,17065.010000000002,3047.89,9,6,2844.1683333333335,17.860464189590274,High Value
CUST1801,20295.65,3036.9300000000003,11,6,3382.6083333333336,14.963452759581486,High Value
CUST1802,2570.4,699.63,5,4,642.6,27.218720821661996,Very Low Value
CUST1803,6653.43,1220.51,5,3,2217.81,18.344072155264275,Low Value
CUST1804,15491.34,2799.0099999999998,9,4,3872.835,18.06822392381808,High Value
CUST1805,13577.33,3422.01,13,5,2715.466,25.203850830759805,Medium Value
CUST1806,5098.43,859.6,4,3,1699.4766666666667,16.8600922244691,Low Value
CUST1807,4352.59,1060.74,4,3,1450.8633333333335,24.370317443177512,Very Low Value
CUST1808,25879.45,4919.1900000000005,13,7,3697.0642857142857,19.008093294100146,High Value
CUST1809,15501.72,3014.1800000000003,11,6,2583.62,19.44416490557177,High Value
CUST1810,5143.17,914.28,5,3,1714.39,17.776585257730154,Low Value
CUST1811,8616.22,2057.43,9,7,1230.8885714285714,23.878568560227105,Low Value
CUST1812,14074.41,3064.3,12,5,2814.882,21.7721382281744,Medium Value
CUST1813,17800.63,3643.89,14,6,2966.771666666667,20.470567614741725,High Value
CUST1814,9857.32,2501.46,9,5,1971.464,25.376674390199366,Medium Value
CUST1815,4409.75,880.87,3,2,2204.875,19.9755088156925,Very Low Value
CUST1816,11653.7,2308.29,7,3,3884.566666666667,19.80735731999279,Medium Value
CUST1817,3773.32,839.68,5,4,943.33,22.253082166368078,Very Low Value
CUST1818,4475.37,811.36,4,3,1491.79,18.12945074932352,Very Low Value
CUST1819,22588.91,4771.71,12,5,4517.782,21.124126839232172,High Value
CUST1820,6226.58,1153.04,5,4,1556.645,18.518030764882166,Low Value
CUST1821,14571.94,3204.52,17,7,2081.7057142857143,21.991032079462308,High Value
CUST1822,6406.47,1252.17,8,4,1601.6175,19.545397075144347,Low Value
CUST1823,7005.8,1097.76,3,2,3502.9,15.669302577864055,Low Value
CUST1824,24743.88,4635.13,11,5,4948.776,18.73242999885224,High Value
CUST1825,21502.61,5372.4400000000005,9,5,4300.522,24.98505995318708,High Value
CUST1826,8210.130000000001,1962.68,8,5,1642.0260000000003,23.905589801866718,Low Value
CUST1827,6798.950000000001,1485.8799999999999,3,3,2266.316666666667,21.854551070385863,Low Value
CUST1828,11848.9,2749.25,11,6,1974.8166666666666,23.202575766526852,Medium Value
CUST1829,3245.21,502.22,1,1,3245.21,15.475731924898545,Very Low Value
CUST1830,2498.69,524.98,2,2,1249.345,21.010209349699245,Very Low Value
CUST1831,18457.18,3864.7200000000003,8,3,6152.393333333333,20.938843311925226,High Value
CUST1832,14970.630000000001,3288.55,12,5,2994.126,21.966677421057096,High Value
CUST1833,1738.96,536.23,2,2,869.48,30.836246952201318,Very Low Value
CUST1834,29946.87,5725.0,15,7,4278.124285714285,19.1171898766048,High Value
CUST1835,10193.49,2532.13,13,5,2038.6979999999999,24.84065810630118,Medium Value
CUST1836,2243.83,556.66,2,2,1121.915,24.80847479532763,Very Low Value
CUST1837,7334.68,1663.21,4,3,2444.8933333333334,22.675972230554027,Low Value
CUST1838,12036.26,2899.49,9,4,3009.065,24.089625847231613,Medium Value
CUST1839,3454.4700000000003,683.3800000000001,2,2,1727.2350000000001,19.78248472269263,Very Low Value
CUST1840,3527.21,904.56,4,3,1175.7366666666667,25.64519832955792,Very Low Value
CUST1841,2942.04,928.3999999999999,4,2,1471.02,31.556335060026374,Very Low Value
CUST1842,16563.64,3909.27,12,6,2760.6066666666666,23.601515125902278,High Value
CUST1843,6949.11,1547.9399999999998,3,3,2316.37,22.27537051507315,Low Value
CUST1844,4076.5600000000004,907.14,5,4,1019.1400000000001,22.252585513275896,Very Low Value
CUST1845,16084.210000000001,3499.91,12,7,2297.744285714286,21.759912361253676,High Value
CUST1846,5059.030000000001,1088.6799999999998,5,2,2529.5150000000003,21.51954030713397,Low Value
CUST1847,15061.119999999999,3282.52,8,4,3765.2799999999997,21.79466068924489,High Value
CUST1848,25711.600000000002,6181.88,12,4,6427.900000000001,24.043155618475705,High Value
CUST1849,11795.22,2253.59,7,4,2948.805,19.10595987188031,Medium Value
CUST1850,34627.03,7936.96,21,10,3462.703,22.921284326146367,High Value
CUST1851,10719.57,2126.58,4,2,5359.785,19.838295752534847,Medium Value
CUST1852,10013.09,2073.01,10,5,2002.618,20.702999773296757,Medium Value
CUST1853,1429.83,391.55,1,1,1429.83,27.384374366183394,Very Low Value
CUST1854,8309.2,2401.06,9,6,1384.8666666666668,28.896403985943287,Low Value
CUST1855,13461.99,2974.86,13,8,1682.74875,22.098218762604933,Medium Value
CUST1856,12324.59,2395.75,6,3,4108.196666666667,19.438780519270825,Medium Value
CUST1857,847.03,198.53,1,1,847.03,23.438366999988194,Very Low Value
CUST1858,4967.39,1254.6000000000001,2,2,2483.695,25.256724356251475,Very Low Value
CUST1859,10558.529999999999,3018.33,8,5,2111.7059999999997,28.58664984614336,Medium Value
CUST1860,8814.43,1844.79,7,3,2938.1433333333334,20.92920359002227,Low Value
CUST1861,9909.33,2189.38,11,7,1415.6185714285714,22.094127453621994,Medium Value
CUST1862,13655.58,3585.98,9,5,2731.116,26.26018081985533,Medium Value
CUST1863,18797.08,3948.6499999999996,12,5,3759.416,21.00672019271078,High Value
CUST1864,12314.880000000001,2507.92,9,4,3078.7200000000003,20.364956865190727,Medium Value
CUST1865,16194.3,3069.57,11,6,2699.0499999999997,18.954632185398566,High Value
CUST1866,15641.13,3770.8500000000004,7,3,5213.71,24.10855225933165,High Value
CUST1867,6944.35,1758.73,8,6,1157.3916666666667,25.326056434367505,Low Value
CUST1868,1174.6,281.19,3,2,587.3,23.93921334922527,Very Low Value
CUST1869,7990.4400000000005,1693.27,7,6,1331.74,21.19119848218621,Low Value
CUST1870,13616.93,2999.4,7,4,3404.2325,22.026991399676728,Medium Value
CUST1871,8004.299999999999,1690.04,6,5,1600.86,21.11415114376023,Low Value
CUST1872,11434.32,2566.93,7,4,2858.58,22.44934547922395,Medium Value
CUST1873,10635.74,2574.48,3,2,5317.87,24.20593207430795,Medium Value
CUST1874,5731.82,815.72,5,3,1910.6066666666666,14.231430854423206,Low Value
CUST1875,3879.6,730.68,4,3,1293.2,18.83390040210331,Very Low Value
CUST1876,8593.81,1828.76,11,5,1718.762,21.279967790770336,Low Value
CUST1877,25374.27,5569.11,17,6,4229.045,21.947862933593754,High Value
CUST1878,30540.690000000002,6848.96,20,10,3054.0690000000004,22.42568848313512,High Value
CUST1879,2221.48,360.36,1,1,2221.48,16.22161802041882,Very Low Value
CUST1880,295.54,93.69,1,1,295.54,31.701292549231912,Very Low Value
CUST1881,5407.14,1588.04,7,3,1802.38,29.369315386692406,Low Value
CUST1882,1784.23,553.52,2,2,892.115,31.02290623966641,Very Low Value
CUST1883,19654.97,4208.2,11,5,3930.994,21.410360840031807,High Value
CUST1884,5547.98,1072.92,3,2,2773.99,19.338930565719416,Low Value
CUST1885,11945.85,2802.71,13,5,2389.17,23.46178798494875,Medium Value
CUST1886,14566.220000000001,3248.45,11,8,1820.7775000000001,22.301255919517896,High Value
CUST1887,10745.99,2037.4,11,5,2149.198,18.959630522641472,Medium Value
CUST1888,12600.13,3137.31,8,5,2520.026,24.899028819543926,Medium Value
CUST1889,3284.93,958.93,3,2,1642.465,29.19179404127333,Very Low Value
CUST1890,3771.71,778.24,5,3,1257.2366666666667,20.633611810027812,Very Low Value
CUST1891,7209.31,1068.91,3,2,3604.655,14.826800345664148,Low Value
CUST1892,33417.94,6550.98,12,4,8354.485,19.60318320040074,High Value
CUST1894,7076.44,1505.18,8,5,1415.288,21.270299755244164,Low Value
CUST1895,12805.99,2925.32,8,4,3201.4975,22.84337251551813,Medium Value
CUST1896,18535.72,3661.67,15,6,3089.286666666667,19.754668283724612,High Value
CUST1897,10287.939999999999,2655.34,7,4,2571.9849999999997,25.81022051061729,Medium Value
CUST1898,9505.19,1836.78,9,6,1584.1983333333335,19.323969326231246,Medium Value
CUST1899,2698.3599999999997,587.72,5,3,899.4533333333333,21.780637127736853,Very Low Value
CUST1900,5020.41,1276.05,6,3,1673.47,25.417246798568243,Very Low Value
CUST1901,2798.6000000000004,564.11,3,2,1399.3000000000002,20.156864146358892,Very Low Value
CUST1902,12709.3,2275.43,9,5,2541.8599999999997,17.903661098565617,Medium Value
CUST1903,7221.4400000000005,1322.13,6,3,2407.146666666667,18.308398324987817,Low Value
CUST1904,27556.17,4546.97,12,6,4592.695,16.50073286672277,High Value
CUST1905,7688.66,1554.48,6,3,2562.8866666666668,20.217827293702676,Low Value
CUST1906,4671.74,836.59,4,3,1557.2466666666667,17.90746060354386,Very Low Value
CUST1907,12936.12,2683.59,8,6,2156.02,20.74493743100713,Medium Value
CUST1908,16630.07,3233.59,17,7,2375.7242857142855,19.44423565264608,High Value
CUST1909,9694.56,2001.91,9,5,1938.9119999999998,20.649828357346802,Medium Value
CUST1910,4277.12,994.38,5,3,1425.7066666666667,23.248821636989376,Very Low Value
CUST1911,4728.91,1077.28,7,4,1182.2275,22.78072536800235,Very Low Value
CUST1912,7991.51,2122.04,11,5,1598.3020000000001,26.553680092998693,Low Value
CUST1913,19318.02,3550.61,16,6,3219.67,18.379782192999077,High Value
CUST1914,22115.01,4849.3,14,8,2764.37625,21.927641000388427,High Value
CUST1915,10233.24,2269.45,7,5,2046.648,22.17723809858852,Medium Value
CUST1916,2558.74,692.72,5,3,852.9133333333333,27.072699844454696,Very Low Value
CUST1917,10638.119999999999,2429.63,8,5,2127.624,22.838903866472652,Medium Value
CUST1918,4248.92,991.3399999999999,3,2,2124.46,23.331576024024926,Very Low Value
CUST1919,4306.42,720.1800000000001,3,2,2153.21,16.72340366243887,Very Low Value
CUST1920,7784.79,1576.15,7,4,1946.1975,20.246532019489287,Low Value
CUST1921,8442.26,1806.76,9,5,1688.452,21.40137830391388,Low Value
CUST1922,12044.529999999999,2658.99,8,5,2408.906,22.076328424604363,Medium Value
CUST1923,7695.96,1587.93,6,5,1539.192,20.633293312335304,Low Value
CUST1924,6813.83,1699.62,5,2,3406.915,24.943680719947515,Low Value
CUST1925,16315.6,3889.16,10,6,2719.266666666667,23.837063914290617,High Value
CUST1926,13617.9,3357.33,10,7,1945.4142857142856,24.65380124688829,Medium Value
CUST1927,27694.289999999997,5549.22,11,4,6923.572499999999,20.037415654996032,High Value
CUST1928,11030.41,1832.09,7,3,3676.8033333333333,16.609446067734563,Medium Value
CUST1929,3843.83,802.51,5,5,768.766,20.87787441171956,Very Low Value
CUST1930,14884.39,2642.83,10,5,2976.8779999999997,17.75571588758424,High Value
CUST1931,17416.12,3238.16,10,7,2488.0171428571425,18.59288980553648,High Value
CUST1932,14250.74,3508.1099999999997,12,7,2035.82,24.617037431038664,Medium Value
CUST1933,5658.47,1407.24,7,4,1414.6175,24.86962023303119,Low Value
CUST1934,37113.8,7809.46,21,11,3373.9818181818187,21.04193049485636,High Value
CUST1935,9166.51,1837.06,4,3,3055.5033333333336,20.040997064313462,Medium Value
CUST1936,4826.13,786.7,3,3,1608.71,16.30084560507073,Very Low Value
CUST1937,5323.360000000001,1281.4,5,3,1774.4533333333336,24.0712632623005,Low Value
CUST1938,7740.299999999999,2204.95,6,4,1935.0749999999998,28.486621965556893,Low Value
CUST1939,11312.31,2737.12,6,5,2262.462,24.1959422964894,Medium Value
CUST1940,51586.11,12652.49,21,9,5731.79,24.52693176515926,High Value
CUST1941,11466.26,2309.61,6,4,2866.565,20.142662036269893,Medium Value
CUST1942,2554.46,811.39,2,1,2554.46,31.763660421380642,Very Low Value
CUST1943,8069.39,1379.33,7,4,2017.3475,17.093361456070408,Low Value
CUST1944,5016.26,1108.8799999999999,4,3,1672.0866666666668,22.10571222384804,Very Low Value
CUST1945,8380.03,2126.8199999999997,8,6,1396.6716666666669,25.37962274598062,Low Value
CUST1946,12912.48,2507.09,8,5,2582.496,19.416022328785797,Medium Value
CUST1947,9588.65,2415.37,15,5,1917.73,25.189885958920183,Medium Value
CUST1948,5240.5599999999995,934.1300000000001,6,3,1746.8533333333332,17.825003434747437,Low Value
CUST1949,6389.460000000001,1706.15,4,3,2129.82,26.70256954421813,Low Value
CUST1950,11721.33,2377.37,11,6,1953.555,20.282425287915277,Medium Value
CUST1951,17995.4,2859.49,11,4,4498.85,15.890116363070561,High Value
CUST1952,11930.439999999999,1735.51,5,2,5965.219999999999,14.546906903685027,Medium Value
CUST1953,8470.17,2114.71,7,3,2823.39,24.96655911274508,Low Value
CUST1954,21649.81,4711.81,15,9,2405.5344444444445,21.763747580232806,High Value
CUST1955,22095.83,5216.64,17,7,3156.547142857143,23.609160642528476,High Value
CUST1956,8967.2,2112.12,12,9,996.3555555555556,23.55384066375234,Low Value
CUST1957,8194.02,1972.27,7,4,2048.505,24.069626386071793,Low Value
CUST1958,8299.23,1753.76,7,6,1383.205,21.13159895556576,Low Value
CUST1959,11554.82,1641.26,4,2,5777.41,14.204115685056106,Medium Value
CUST1960,11824.099999999999,2082.69,8,7,1689.1571428571426,17.61394101876676,Medium Value
CUST1961,14022.17,3059.9399999999996,11,5,2804.434,21.82215734083954,Medium Value
CUST1962,9161.42,2263.96,8,5,1832.284,24.711889641562117,Medium Value
CUST1963,1958.83,571.82,2,1,1958.83,29.19191558226084,Very Low Value
CUST1964,18004.51,4587.92,11,6,3000.7516666666666,25.482059772801374,High Value
CUST1965,2973.62,727.22,3,1,2973.62,24.455713910990646,Very Low Value
CUST1966,2874.44,943.7,5,3,958.1466666666666,32.83074268379232,Very Low Value
CUST1967,12976.52,3043.2799999999997,13,6,2162.7533333333336,23.452204443101845,Medium Value
CUST1968,6678.389999999999,1358.6299999999999,7,4,1669.5974999999999,20.343675646375846,Low Value
CUST1969,6775.990000000001,1480.29,6,5,1355.198,21.84610662058238,Low Value
CUST1970,7498.72,1902.9499999999998,6,4,1874.68,25.37699767426974,Low Value
CUST1972,11860.69,2238.05,6,3,3953.5633333333335,18.869475553277255,Medium Value
CUST1973,2664.1,564.4,2,1,2664.1,21.185390938778575,Very Low Value
CUST1974,5172.16,1207.33,3,2,2586.08,23.3428586895997,Low Value
CUST1975,13550.310000000001,2313.07,8,3,4516.77,17.070236769490883,Medium Value
CUST1976,13636.66,2997.77,5,4,3409.165,21.98316889912926,Medium Value
CUST1977,12125.07,2389.99,6,4,3031.2675,19.711143935663873,Medium Value
CUST1978,2169.52,418.73,2,2,1084.76,19.30058261735315,Very Low Value
CUST1979,8937.5,2082.62,11,6,1489.5833333333333,23.302041958041958,Low Value
CUST1980,9542.21,2306.87,9,5,1908.4419999999998,24.175426866522535,Medium Value
CUST1981,3557.79,561.02,3,2,1778.895,15.768777808695846,Very Low Value
CUST1982,9625.94,2110.0099999999998,10,7,1375.1342857142859,21.920041055730657,Medium Value
CUST1983,8670.869999999999,1759.45,9,4,2167.7174999999997,20.291504774030752,Low Value
CUST1984,2960.7299999999996,542.95,5,3,986.9099999999999,18.338382763710307,Very Low Value
CUST1985,33159.03,6273.02,25,12,2763.2525,18.917984030292807,High Value
CUST1986,23328.89,4515.41,14,8,2916.11125,19.35544297221171,High Value
CUST1987,6315.67,1262.85,5,4,1578.9175,19.995503248269777,Low Value
CUST1988,9125.44,2247.59,11,8,1140.68,24.629935652417856,Low Value
CUST1989,10842.710000000001,2007.37,7,3,3614.236666666667,18.513545045472945,Medium Value
CUST1990,13979.76,3639.91,17,9,1553.3066666666666,26.03699920456431,Medium Value
CUST1991,15477.11,3085.86,8,5,3095.422,19.93821844000592,High Value
CUST1992,15080.369999999999,2328.05,11,4,3770.0924999999997,15.4376185730191,High Value
CUST1993,28760.0,5849.18,11,5,5752.0,20.337899860917943,High Value
CUST1994,9812.31,2369.07,9,6,1635.385,24.143856033900278,Medium Value
CUST1995,8140.66,2344.01,7,3,2713.5533333333333,28.793857009136854,Low Value
CUST1996,5227.91,1454.01,5,5,1045.5819999999999,27.812452777496173,Low Value
CUST1997,7708.94,1686.9099999999999,7,4,1927.235,21.882515624716238,Low Value
CUST1998,6570.870000000001,1184.18,7,4,1642.7175000000002,18.021662276076075,Low Value
CUST1999,8387.99,2035.3400000000001,7,4,2096.9975,24.26493116944584,Low Value
CUST2000,1593.48,511.02,2,2,796.74,32.06943293922735,Very Low Value
CUST2001,12049.919999999998,2208.27,6,3,4016.6399999999994,18.32601378266412,Medium Value
CUST2002,2479.1400000000003,537.29,3,3,826.3800000000001,21.672434795937296,Very Low Value
CUST2003,24939.89,4652.12,14,5,4987.978,18.653330066812646,High Value
CUST2004,10723.61,3023.15,9,4,2680.9025,28.19153251563606,Medium Value
CUST2005,4441.73,1253.03,4,4,1110.4325,28.210404504551157,Very Low Value
CUST2006,19282.95,3625.5,8,5,3856.59,18.80158378256439,High Value
CUST2007,2060.46,314.21,2,1,2060.46,15.24950739155334,Very Low Value
CUST2008,8500.18,1663.51,4,2,4250.09,19.57029145265159,Low Value
CUST2009,3062.99,554.53,2,2,1531.495,18.104205367957455,Very Low Value
CUST2010,3348.52,748.9200000000001,6,2,1674.26,22.365701862315294,Very Low Value
CUST2012,6120.7,1256.1299999999999,7,4,1530.175,20.52265263777019,Low Value
CUST2013,10938.92,2186.47,7,5,2187.784,19.98798784523518,Medium Value
CUST2014,1127.1,131.45,1,1,1127.1,11.662674119421524,Very Low Value
CUST2015,11867.08,2755.96,7,5,2373.416,23.223573111498364,Medium Value
CUST2016,5203.28,1415.51,9,3,1734.4266666666665,27.204186589997082,Low Value
CUST2017,19049.51,3919.7799999999997,5,4,4762.3775,20.57680223795783,High Value
CUST2018,4804.5199999999995,1070.34,2,2,2402.2599999999998,22.27777176492137,Very Low Value
CUST2019,7798.91,1465.3700000000001,8,3,2599.6366666666668,18.789420572874928,Low Value
CUST2020,7845.18,2011.44,5,3,2615.06,25.63918227497648,Low Value
CUST2021,18420.34,4540.95,12,6,3070.056666666667,24.651825102033946,High Value
CUST2022,10090.16,2077.2200000000003,8,5,2018.032,20.586591292903186,Medium Value
CUST2023,1376.31,373.26,1,1,1376.31,27.120343527257667,Very Low Value
CUST2024,12879.73,2127.86,8,6,2146.6216666666664,16.520998499192142,Medium Value
CUST2025,4541.55,1087.26,4,3,1513.8500000000001,23.94028470456122,Very Low Value
CUST2026,20985.98,4727.83,15,8,2623.2475,22.528516657311215,High Value
